smith_chart_0, 000073, 192, 208, GVWY, 2644, 20, 132.200000, SHVR, 6400, 20, 320.000000, ZIC, 3407, 20, 170.350000, ZIP, 3471, 20, 173.550000, 
smith_chart_0, 000073, 192, 206, GVWY, 2671, 20, 133.550000, SHVR, 6471, 20, 323.550000, ZIC, 3407, 20, 170.350000, ZIP, 3471, 20, 173.550000, 
smith_chart_0, 000076, 194, 196, GVWY, 2671, 20, 133.550000, SHVR, 6551, 20, 327.550000, ZIC, 3407, 20, 170.350000, ZIP, 3471, 20, 173.550000, 
smith_chart_0, 000076, 194, 195, GVWY, 2671, 20, 133.550000, SHVR, 6659, 20, 332.950000, ZIC, 3407, 20, 170.350000, ZIP, 3510, 20, 175.500000, 
smith_chart_0, 000076, 184, 195, GVWY, 2671, 20, 133.550000, SHVR, 6669, 20, 333.450000, ZIC, 3407, 20, 170.350000, ZIP, 3623, 20, 181.150000, 
smith_chart_0, 000076, 184, 199, GVWY, 2671, 20, 133.550000, SHVR, 6741, 20, 337.050000, ZIC, 3495, 20, 174.750000, ZIP, 3623, 20, 181.150000, 
smith_chart_0, 000079, 188, 193, GVWY, 2671, 20, 133.550000, SHVR, 6835, 20, 341.750000, ZIC, 3495, 20, 174.750000, ZIP, 3689, 20, 184.450000, 
smith_chart_0, 000079, 190, 196, GVWY, 2754, 20, 137.700000, SHVR, 6936, 20, 346.800000, ZIC, 3495, 20, 174.750000, ZIP, 3689, 20, 184.450000, 
smith_chart_0, 000080, 194, 203, GVWY, 2754, 20, 137.700000, SHVR, 7053, 20, 352.650000, ZIC, 3495, 20, 174.750000, ZIP, 3689, 20, 184.450000, 
smith_chart_0, 000080, 196, 203, GVWY, 2754, 20, 137.700000, SHVR, 7103, 20, 355.150000, ZIC, 3495, 20, 174.750000, ZIP, 3738, 20, 186.900000, 
smith_chart_0, 000080, 195, 203, GVWY, 2754, 20, 137.700000, SHVR, 7103, 20, 355.150000, ZIC, 3538, 20, 176.900000, ZIP, 3738, 20, 186.900000, 
smith_chart_0, 000081, 197, 202, GVWY, 2754, 20, 137.700000, SHVR, 7103, 20, 355.150000, ZIC, 3538, 20, 176.900000, ZIP, 3849, 20, 192.450000, 
smith_chart_0, 000081, 197, 203, GVWY, 2754, 20, 137.700000, SHVR, 7219, 20, 360.950000, ZIC, 3588, 20, 179.400000, ZIP, 3849, 20, 192.450000, 
smith_chart_0, 000081, 196, 203, GVWY, 2754, 20, 137.700000, SHVR, 7317, 20, 365.850000, ZIC, 3675, 20, 183.750000, ZIP, 3849, 20, 192.450000, 
smith_chart_0, 000082, 199, 201, GVWY, 2776, 20, 138.800000, SHVR, 7326, 20, 366.300000, ZIC, 3675, 20, 183.750000, ZIP, 3849, 20, 192.450000, 
